date,state,cases,deaths
2020-10-13,SE,80234.0,2107.0
2020-10-13,SC,221787.0,2927.0
2020-10-13,RS,214970.0,5167.0
2020-10-13,RR,51569.0,665.0
2020-10-13,RO,68126.0,1406.0
2020-10-13,RN,73143.0,2423.0
2020-10-13,RJ,284053.0,19336.0
2020-10-13,PR,192657.0,4758.0
2020-10-13,PI,102813.0,2237.0
2020-10-13,PE,153299.0,8417.0
2020-10-13,PB,126073.0,2944.0
2020-10-13,PA,237996.0,6657.0
2020-10-13,MT,132260.0,3605.0
2020-10-13,MS,75076.0,1449.0
2020-10-13,MG,322469.0,8078.0
2020-10-13,MA,179170.0,3885.0
2020-10-13,GO,230184.0,5211.0
2020-10-13,ES,139400.0,3648.0
2020-10-13,DF,201230.0,3466.0
2020-10-13,CE,257288.0,9140.0
2020-10-13,BA,322435.0,7138.0
2020-10-13,AP,49593.0,727.0
2020-10-13,AM,147864.0,4254.0
2020-10-13,AL,88946.0,2143.0
2020-10-13,AC,29272.0,675.0
2020-10-14,TO,71624.0,1021.0
2020-10-14,SP,1044868.0,37541.0
2020-10-14,SE,80427.0,2113.0
2020-10-14,SC,223335.0,2940.0
2020-10-14,RS,216932.0,5237.0
2020-10-14,RR,51709.0,671.0
2020-10-14,RO,68393.0,1411.0
2020-10-14,RN,73695.0,2428.0
2020-10-14,RJ,285205.0,19440.0
2020-10-14,PR,193564.0,4775.0
2020-10-14,PI,103461.0,2249.0
2020-10-14,PE,154041.0,8438.0
2020-10-14,PB,126791.0,2958.0
2020-10-14,PA,238835.0,6661.0
2020-10-14,MT,133168.0,3623.0
2020-10-14,MS,75561.0,1464.0
2020-10-14,MG,323747.0,8103.0
2020-10-14,MA,179654.0,3896.0
2020-10-14,GO,232444.0,5261.0
2020-10-14,ES,140231.0,3656.0
2020-10-14,DF,202058.0,3488.0
2020-10-14,CE,258000.0,9178.0
2020-10-14,BA,324871.0,7164.0
2020-10-14,AP,49745.0,728.0
2020-10-14,AM,148518.0,4268.0
2020-10-14,AL,89074.0,2149.0
2020-10-14,AC,29301.0,676.0
2020-10-15,TO,71984.0,1030.0
2020-10-15,SP,1051420.0,37690.0
2020-10-15,SE,80733.0,2118.0
2020-10-15,SC,224816.0,2952.0
2020-10-15,RS,218835.0,5282.0
2020-10-15,RR,52194.0,672.0
2020-10-15,RO,68612.0,1416.0
2020-10-15,RN,74352.0,2436.0
2020-10-15,RJ,286282.0,19555.0
2020-10-15,PR,194565.0,4832.0
2020-10-15,PI,104329.0,2261.0
2020-10-15,PE,154866.0,8456.0
2020-10-15,PB,127456.0,2970.0
2020-10-15,PA,239519.0,6667.0
2020-10-15,MT,133856.0,3639.0
2020-10-15,MS,76001.0,1469.0
2020-10-15,MG,326177.0,8199.0
2020-10-15,MA,180154.0,3906.0
2020-10-15,GO,234463.0,5306.0
2020-10-15,ES,140743.0,3660.0
2020-10-15,DF,202786.0,3499.0
2020-10-15,CE,259317.0,9192.0
2020-10-15,BA,326431.0,7193.0
2020-10-15,AP,49890.0,729.0
2020-10-15,AM,149366.0,4289.0
2020-10-15,AL,89184.0,2154.0
2020-10-15,AC,29406.0,677.0
2020-10-16,TO,72335.0,1035.0
2020-10-16,SP,1057047.0,37870.0
2020-10-16,SE,80925.0,2124.0
2020-10-16,SC,226318.0,2962.0
2020-10-16,RS,220563.0,5312.0
2020-10-16,RR,52512.0,675.0
2020-10-16,RO,68823.0,1421.0
2020-10-16,RN,76660.0,2547.0
2020-10-16,RJ,289440.0,19654.0
2020-10-16,PR,195878.0,4865.0
2020-10-16,PI,105156.0,2269.0
2020-10-16,PE,155520.0,8469.0
2020-10-16,PB,128032.0,2977.0
2020-10-16,PA,240223.0,6670.0
2020-10-16,MT,134696.0,3649.0
2020-10-16,MS,76547.0,1478.0
2020-10-16,MG,329208.0,8277.0
2020-10-16,MA,180560.0,3914.0
2020-10-16,GO,236105.0,5348.0
2020-10-16,ES,141844.0,3672.0
2020-10-16,DF,203576.0,3526.0
2020-10-16,CE,259893.0,9199.0
2020-10-16,BA,327938.0,7217.0
2020-10-16,AP,50072.0,730.0
2020-10-16,AM,149784.0,4305.0
2020-10-16,AL,89270.0,2159.0
2020-10-16,AC,29598.0,679.0
2020-10-17,TO,72571.0,1042.0
2020-10-17,SP,1062441.0,37992.0
2020-10-17,SE,81119.0,2129.0
2020-10-17,SC,228120.0,2966.0
2020-10-17,RS,222692.0,5342.0
2020-10-17,RR,52766.0,676.0
2020-10-17,RO,68907.0,1421.0
2020-10-17,RN,76849.0,2551.0
2020-10-17,RJ,289569.0,19715.0
2020-10-17,PR,196673.0,4873.0
2020-10-17,PI,105838.0,2278.0
2020-10-17,PE,155923.0,8480.0
2020-10-17,PB,128416.0,2985.0
2020-10-17,PA,240966.0,6676.0
2020-10-17,MT,135082.0,3658.0
2020-10-17,MS,77011.0,1486.0
2020-10-17,MG,331771.0,8335.0
2020-10-17,MA,180887.0,3923.0
2020-10-17,GO,236814.0,5374.0
2020-10-17,ES,142661.0,3676.0
2020-10-17,DF,204304.0,3539.0
2020-10-17,CE,260986.0,9207.0
2020-10-17,BA,329697.0,7238.0
2020-10-17,AP,50150.0,731.0
2020-10-17,AM,151186.0,4325.0
2020-10-17,AL,89357.0,2164.0
2020-10-17,AC,29693.0,679.0
2020-10-18,TO,72594.0,1044.0
2020-10-18,SP,1063409.0,38020.0
2020-10-18,SE,81564.0,2134.0
2020-10-18,SC,228510.0,2967.0
2020-10-18,RS,223016.0,5346.0
2020-10-18,RR,52912.0,676.0
2020-10-18,RO,68907.0,1421.0
2020-10-18,RN,77271.0,2552.0
2020-10-18,RJ,290878.0,19765.0
2020-10-18,PR,197444.0,4875.0
2020-10-18,PI,106200.0,2286.0
2020-10-18,PE,156029.0,8487.0
2020-10-18,PB,128435.0,2993.0
2020-10-18,PA,241242.0,6677.0
2020-10-18,MT,135247.0,3663.0
2020-10-18,MS,77123.0,1493.0
2020-10-18,MG,333454.0,8374.0
2020-10-18,MA,181051.0,3930.0
2020-10-18,GO,236814.0,5374.0
2020-10-18,ES,143156.0,3680.0
2020-10-18,DF,204957.0,3545.0
2020-10-18,CE,261842.0,9210.0
2020-10-18,BA,330346.0,7266.0
2020-10-18,AP,50191.0,731.0
2020-10-18,AM,151597.0,4332.0
2020-10-18,AL,89485.0,2169.0
2020-10-18,AC,29718.0,679.0
2020-10-19,TO,72724.0,1048.0
2020-10-19,SP,1063846.0,38035.0
2020-10-19,SE,82040.0,2139.0
2020-10-19,SC,229574.0,2976.0
2020-10-19,RS,224020.0,5388.0
2020-10-19,RR,52954.0,676.0
2020-10-19,RO,69213.0,1427.0
2020-10-19,RN,78548.0,2552.0
2020-10-19,RJ,291413.0,19770.0
2020-10-19,PR,198578.0,4889.0
2020-10-19,PI,106394.0,2295.0
2020-10-19,PE,156130.0,8490.0
2020-10-19,PB,128549.0,3001.0
2020-10-19,PA,241262.0,6682.0
2020-10-19,MT,135799.0,3678.0
2020-10-19,MS,77490.0,1497.0
2020-10-19,MG,334287.0,8381.0
2020-10-19,MA,181545.0,3939.0
2020-10-19,GO,239447.0,5401.0
2020-10-19,ES,144150.0,3695.0
2020-10-19,DF,205709.0,3561.0
2020-10-19,CE,262322.0,9211.0
2020-10-19,BA,331219.0,7291.0
2020-10-19,AP,50263.0,734.0
2020-10-19,AM,151858.0,4350.0
2020-10-19,AL,89520.0,2174.0
2020-10-19,AC,29765.0,679.0
2020-10-20,TO,73065.0,1055.0
2020-10-20,SP,1068769.0,38246.0
2020-10-20,SE,82301.0,2145.0
2020-10-20,SC,231104.0,2991.0
2020-10-20,RS,225694.0,5452.0
2020-10-20,RR,53153.0,681.0
2020-10-20,RO,69332.0,1429.0
2020-10-20,RN,78704.0,2553.0
2020-10-20,RJ,292621.0,19836.0
2020-10-20,PR,199785.0,4951.0
2020-10-20,PI,106908.0,2304.0
2020-10-20,PE,156794.0,8505.0
2020-10-20,PB,129045.0,3010.0
2020-10-20,PA,242129.0,6686.0
2020-10-20,MT,136579.0,3690.0
2020-10-20,MS,77943.0,1512.0
2020-10-20,MG,335746.0,8411.0
2020-10-20,MA,182020.0,3949.0
2020-10-20,GO,240165.0,5444.0
2020-10-20,ES,144961.0,3707.0
2020-10-20,DF,206265.0,3575.0
2020-10-20,CE,262898.0,9218.0
2020-10-20,BA,332964.0,7312.0
2020-10-20,AP,50382.0,734.0
2020-10-20,AM,152796.0,4363.0
2020-10-20,AL,89636.0,2179.0
2020-10-20,AC,29865.0,682.0
2020-10-21,TO,73314.0,1063.0
2020-10-21,SP,1073068.0,38371.0
2020-10-21,SE,82826.0,2151.0
2020-10-21,SC,232147.0,2998.0
2020-10-21,RS,227463.0,5482.0
2020-10-21,RR,53339.0,684.0
2020-10-21,RO,69531.0,1429.0
2020-10-21,RN,79326.0,2556.0
2020-10-21,RJ,293940.0,19945.0
2020-10-21,PR,200952.0,4986.0
2020-10-21,PI,107580.0,2314.0
2020-10-21,PE,157418.0,8519.0
2020-10-21,PB,129414.0,3020.0
2020-10-21,PA,243118.0,6690.0
2020-10-21,MT,137426.0,3703.0
2020-10-21,MS,78360.0,1518.0
2020-10-21,MG,338140.0,8481.0
2020-10-21,MA,182483.0,3960.0
2020-10-21,GO,241593.0,5472.0
2020-10-21,ES,146041.0,3721.0
2020-10-21,DF,207080.0,3587.0
2020-10-21,CE,262941.0,9227.0
2020-10-21,BA,334167.0,7333.0
2020-10-21,AP,50594.0,736.0
2020-10-21,AM,154465.0,4372.0
2020-10-21,AL,89738.0,2184.0
2020-10-21,AC,29925.0,682.0
2020-10-22,TO,73566.0,1072.0
2020-10-22,SP,1076746.0,38482.0
2020-10-22,SE,83139.0,2157.0
2020-10-22,SC,234344.0,3011.0
2020-10-22,RS,228762.0,5518.0
2020-10-22,RR,53556.0,685.0
2020-10-22,RO,69806.0,1430.0
2020-10-22,RN,79371.0,2558.0
2020-10-22,RJ,295021.0,20021.0
2020-10-22,PR,202217.0,4998.0
2020-10-22,PI,108346.0,2322.0
2020-10-22,PE,157777.0,8527.0
2020-10-22,PB,129731.0,3029.0
2020-10-22,PA,244229.0,6697.0
2020-10-22,MT,138178.0,3711.0
2020-10-22,MS,78710.0,1524.0
2020-10-22,MG,340797.0,8548.0
2020-10-22,MA,182944.0,3968.0
2020-10-22,GO,243243.0,5491.0
2020-10-22,ES,146620.0,3726.0
2020-10-22,DF,207670.0,3600.0
2020-10-22,CE,264897.0,9243.0
2020-10-22,BA,335600.0,7356.0
2020-10-22,AP,50822.0,738.0
2020-10-22,AM,155230.0,4396.0
2020-10-22,AL,89839.0,2188.0
2020-10-22,AC,30028.0,685.0
2020-10-23,TO,73902.0,1078.0
2020-10-23,SP,1083448.0,38608.0
2020-10-23,SE,83407.0,2163.0
2020-10-23,SC,236370.0,3015.0
2020-10-23,RS,230944.0,5554.0
2020-10-23,RR,53890.0,686.0
2020-10-23,RO,70041.0,1431.0
2020-10-23,RN,79501.0,2558.0
2020-10-23,RJ,296797.0,20115.0
2020-10-23,PR,203342.0,5035.0
2020-10-23,PI,109051.0,2327.0
2020-10-23,PE,158496.0,8531.0
2020-10-23,PB,130225.0,3038.0
2020-10-23,PA,245278.0,6704.0
2020-10-23,MT,139002.0,3718.0
2020-10-23,MS,79120.0,1538.0
2020-10-23,MG,342825.0,8612.0
2020-10-23,MA,183461.0,3978.0
2020-10-23,GO,245382.0,5539.0
2020-10-23,ES,147863.0,3739.0
2020-10-23,DF,208235.0,3613.0
2020-10-23,CE,265799.0,9244.0
2020-10-23,BA,337448.0,7380.0
2020-10-23,AP,50968.0,740.0
2020-10-23,AM,156196.0,4426.0
2020-10-23,AL,89986.0,2193.0
2020-10-23,AC,30121.0,686.0
2020-10-24,TO,74118.0,1082.0
2020-10-24,SP,1089060.0,38726.0
2020-10-24,SE,83646.0,2168.0
2020-10-24,SC,238210.0,3024.0
2020-10-24,RS,234076.0,5581.0
2020-10-24,RR,54209.0,686.0
2020-10-24,RO,70350.0,1434.0
2020-10-24,RN,79703.0,2562.0
2020-10-24,RJ,298823.0,20171.0
2020-10-24,PR,204651.0,5043.0
2020-10-24,PI,109829.0,2340.0
2020-10-24,PE,159220.0,8542.0
2020-10-24,PB,130658.0,3047.0
2020-10-24,PA,246605.0,6717.0
2020-10-24,MT,139525.0,3727.0
2020-10-24,MS,79599.0,1548.0
2020-10-24,MG,344643.0,8657.0
2020-10-24,MA,183763.0,3987.0
2020-10-24,GO,246835.0,5564.0
2020-10-24,ES,148365.0,3746.0
2020-10-24,DF,208761.0,3623.0
2020-10-24,CE,266025.0,9246.0
2020-10-24,BA,338922.0,7401.0
2020-10-24,AP,51074.0,741.0
2020-10-24,AM,156975.0,4433.0
2020-10-24,AL,90116.0,2198.0
2020-10-24,AC,30217.0,686.0
2020-10-25,TO,74184.0,1084.0
2020-10-25,SP,1091785.0,38747.0
2020-10-25,SE,83794.0,2172.0
2020-10-25,SC,239311.0,3028.0
2020-10-25,RS,234076.0,5581.0
2020-10-25,RR,54452.0,686.0
2020-10-25,RO,70461.0,1436.0
2020-10-25,RN,79879.0,2562.0
2020-10-25,RJ,299380.0,20203.0
2020-10-25,PR,205371.0,5053.0
2020-10-25,PI,110103.0,2347.0
2020-10-25,PE,159377.0,8552.0
2020-10-25,PB,130781.0,3054.0
2020-10-25,PA,247388.0,6722.0
2020-10-25,MT,139655.0,3734.0
2020-10-25,MS,79901.0,1553.0
2020-10-25,MG,346441.0,8695.0
2020-10-25,MA,183938.0,3994.0
2020-10-25,GO,247360.0,5575.0
2020-10-25,ES,149011.0,3752.0
2020-10-25,DF,209369.0,3633.0
2020-10-25,CE,266893.0,9248.0
2020-10-25,BA,339601.0,7422.0
2020-10-25,AP,51127.0,741.0
2020-10-25,AM,157324.0,4446.0
2020-10-25,AL,90169.0,2203.0
2020-10-25,AC,30304.0,687.0
2020-10-26,TO,74229.0,1084.0
2020-10-26,SP,1092648.0,38753.0
2020-10-26,SE,83863.0,2178.0
2020-10-26,SC,240684.0,3041.0
2020-10-26,RS,235673.0,5615.0
2020-10-26,RR,54539.0,686.0
2020-10-26,RO,70600.0,1442.0
2020-10-26,RN,79908.0,2563.0
2020-10-26,RJ,302746.0,20213.0
2020-10-26,PR,206065.0,5058.0
2020-10-26,PI,110278.0,2352.0
2020-10-26,PE,159476.0,8564.0
2020-10-26,PB,130916.0,3062.0
2020-10-26,PA,248024.0,6725.0
2020-10-26,MT,140273.0,3749.0
2020-10-26,MS,80064.0,1555.0
2020-10-26,MG,347149.0,8703.0
2020-10-26,MA,184122.0,4003.0
2020-10-26,GO,248361.0,5599.0
2020-10-26,ES,149889.0,3765.0
2020-10-26,DF,210145.0,3641.0
2020-10-26,CE,267202.0,9279.0
2020-10-26,BA,340835.0,7444.0
2020-10-26,AP,51192.0,741.0
2020-10-26,AM,157668.0,4460.0
2020-10-26,AL,90246.0,2208.0
2020-10-26,AC,30317.0,689.0
2020-10-27,TO,74500.0,1089.0
2020-10-27,SP,1098012.0,38885.0
2020-10-27,SE,83965.0,2184.0
2020-10-27,SC,243083.0,3058.0
2020-10-27,RS,238396.0,5665.0
2020-10-27,RR,54760.0,686.0
2020-10-27,RO,70887.0,1448.0
2020-10-27,RN,80067.0,2564.0
2020-10-27,RJ,304904.0,20292.0
2020-10-27,PR,207341.0,5080.0
2020-10-27,PI,110864.0,2363.0
2020-10-27,PE,160354.0,8575.0
2020-10-27,PB,131435.0,3070.0
2020-10-27,PA,249235.0,6729.0
2020-10-27,MT,141013.0,3761.0
2020-10-27,MS,80538.0,1566.0
2020-10-27,MG,348620.0,8713.0
2020-10-27,MA,184668.0,4014.0
2020-10-27,GO,251400.0,5648.0
2020-10-27,ES,150836.0,3782.0
2020-10-27,DF,210774.0,3653.0
2020-10-27,CE,267633.0,9305.0
2020-10-27,BA,342576.0,7465.0
2020-10-27,AP,51427.0,743.0
2020-10-27,AM,158718.0,4478.0
2020-10-27,AL,90376.0,2213.0
2020-10-27,AC,30380.0,690.0
2020-10-28,TO,74837.0,1092.0
2020-10-28,SP,1103387.0,39007.0
2020-10-28,SE,84048.0,2190.0
2020-10-28,SC,245689.0,3067.0
2020-10-28,RS,240694.0,5699.0
2020-10-28,RR,55034.0,687.0
2020-10-28,RO,71121.0,1449.0
2020-10-28,RN,80671.0,2569.0
2020-10-28,RJ,306672.0,20376.0
2020-10-28,PR,208683.0,5098.0
2020-10-28,PI,111543.0,2368.0
2020-10-28,PE,161161.0,8587.0
2020-10-28,PB,131979.0,3076.0
2020-10-28,PA,250336.0,6733.0
2020-10-28,MT,141619.0,3773.0
2020-10-28,MS,81033.0,1570.0
2020-10-28,MG,350897.0,8795.0
2020-10-28,MA,185000.0,4024.0
2020-10-28,GO,252333.0,5654.0
2020-10-28,ES,151690.0,3791.0
2020-10-28,DF,211442.0,3661.0
2020-10-28,CE,268712.0,9325.0
2020-10-28,BA,344534.0,7492.0
2020-10-28,AP,51523.0,744.0
2020-10-28,AM,159583.0,4491.0
2020-10-28,AL,90489.0,2218.0
2020-10-28,AC,30545.0,691.0
2020-10-29,TO,75106.0,1095.0
2020-10-29,SP,1108666.0,39119.0
2020-10-29,SE,84171.0,2195.0
2020-10-29,SC,247606.0,3076.0
2020-10-29,RS,243402.0,5729.0
2020-10-29,RR,55284.0,687.0
2020-10-29,RO,71351.0,1454.0
2020-10-29,RN,80950.0,2573.0
2020-10-29,RJ,308017.0,20462.0
2020-10-29,PR,209639.0,5125.0
2020-10-29,PI,112200.0,2382.0
2020-10-29,PE,161740.0,8599.0
2020-10-29,PB,132231.0,3083.0
2020-10-29,PA,251292.0,6736.0
2020-10-29,MT,142304.0,3786.0
2020-10-29,MS,81443.0,1581.0
2020-10-29,MG,352812.0,8839.0
2020-10-29,MA,185156.0,4034.0
2020-10-29,GO,253974.0,5690.0
2020-10-29,ES,152685.0,3806.0
2020-10-29,DF,212140.0,3670.0
2020-10-29,CE,269405.0,9326.0
2020-10-29,BA,346074.0,7517.0
2020-10-29,AP,51875.0,746.0
2020-10-29,AM,160596.0,4516.0
2020-10-29,AL,90556.0,2222.0
2020-10-29,AC,30638.0,692.0
2020-10-30,TO,75425.0,1097.0
2020-10-30,SP,1113594.0,39255.0
2020-10-30,SE,84237.0,2201.0
2020-10-30,SC,249447.0,3093.0
2020-10-30,RS,243402.0,5729.0
2020-10-30,RR,55548.0,687.0
2020-10-30,RO,71496.0,1455.0
2020-10-30,RN,81079.0,2575.0
2020-10-30,RJ,309496.0,20565.0
2020-10-30,PR,210500.0,5155.0
2020-10-30,PI,112765.0,2392.0
2020-10-30,PE,162402.0,8609.0
2020-10-30,PB,132730.0,3091.0
2020-10-30,PA,252389.0,6738.0
2020-10-30,MT,142593.0,3791.0
2020-10-30,MS,81998.0,1588.0
2020-10-30,MG,354932.0,8884.0
2020-10-30,MA,185714.0,4044.0
2020-10-30,GO,255123.0,5732.0
2020-10-30,ES,153359.0,3812.0
2020-10-30,DF,212762.0,3676.0
2020-10-30,CE,270169.0,9337.0
2020-10-30,BA,347482.0,7546.0
2020-10-30,AP,52030.0,747.0
2020-10-30,AM,161434.0,4528.0
2020-10-30,AL,90663.0,2226.0
2020-10-30,AC,30758.0,693.0
2020-10-31,TO,75569.0,1097.0
2020-10-31,SP,1115933.0,39311.0
2020-10-31,SE,84326.0,2206.0
2020-10-31,SC,251991.0,3113.0
2020-10-31,RS,247576.0,5797.0
2020-10-31,RR,55818.0,687.0
2020-10-31,RO,71666.0,1457.0
2020-10-31,RN,81176.0,2577.0
2020-10-31,RJ,309977.0,20600.0
2020-10-31,PR,211245.0,5165.0
2020-10-31,PI,113291.0,2400.0
2020-10-31,PE,162893.0,8627.0
2020-10-31,PB,133149.0,3101.0
2020-10-31,PA,252919.0,6743.0
2020-10-31,MT,142902.0,3798.0
2020-10-31,MS,82344.0,1592.0
2020-10-31,MG,356556.0,8937.0
2020-10-31,MA,185827.0,4053.0
2020-10-31,GO,255447.0,5753.0
2020-10-31,ES,154384.0,3820.0
2020-10-31,DF,213245.0,3683.0
2020-10-31,CE,270790.0,9353.0
2020-10-31,BA,347936.0,7568.0
2020-10-31,AP,52175.0,748.0
2020-10-31,AM,161683.0,4543.0
2020-10-31,AL,90781.0,2230.0
2020-10-31,AC,30796.0,693.0
2020-11-01,TO,75625.0,1097.0
2020-11-01,SP,1116953.0,39331.0
2020-11-01,SE,84362.0,2211.0
2020-11-01,SC,253105.0,3121.0
2020-11-01,RS,248482.0,5804.0
2020-11-01,RR,55939.0,687.0
2020-11-01,RO,71889.0,1457.0
2020-11-01,RN,81312.0,2578.0
2020-11-01,RJ,311014.0,20611.0
2020-11-01,PR,211968.0,5171.0
2020-11-01,PI,113546.0,2404.0
2020-11-01,PE,162977.0,8632.0
2020-11-01,PB,133220.0,3107.0
2020-11-01,PA,253080.0,6751.0
2020-11-01,MT,143027.0,3802.0
2020-11-01,MS,82618.0,1602.0
2020-11-01,MG,357576.0,8960.0
2020-11-01,MA,185917.0,4061.0
2020-11-01,GO,255746.0,5759.0
2020-11-01,ES,154668.0,3827.0
2020-11-01,DF,213456.0,3688.0
2020-11-01,CE,270971.0,9360.0
2020-11-01,BA,348813.0,7591.0
2020-11-01,AP,52500.0,748.0
2020-11-01,AM,161974.0,4555.0
2020-11-01,AL,90812.0,2234.0
2020-11-01,AC,30951.0,693.0
2020-11-02,TO,75648.0,1097.0
2020-11-02,SP,1117601.0,39346.0
2020-11-02,SE,84491.0,2217.0
2020-11-02,SC,254575.0,3128.0
2020-11-02,RS,249437.0,5805.0
2020-11-02,RR,56015.0,687.0
2020-11-02,RO,71953.0,1457.0
2020-11-02,RN,81491.0,2582.0
2020-11-02,RJ,311308.0,20636.0
2020-11-02,PR,212208.0,5181.0
2020-11-02,PI,113774.0,2420.0
2020-11-02,PE,163039.0,8638.0
2020-11-02,PB,133286.0,3108.0
2020-11-02,PA,253229.0,6758.0
2020-11-02,MT,143241.0,3807.0
2020-11-02,MS,82884.0,1609.0
2020-11-02,MG,358415.0,8969.0
2020-11-02,MA,185986.0,4070.0
2020-11-02,GO,256161.0,5762.0
2020-11-02,ES,155356.0,3829.0
2020-11-02,DF,213636.0,3695.0
2020-11-02,CE,271241.0,9362.0
2020-11-02,BA,349337.0,7613.0
2020-11-02,AP,52653.0,749.0
2020-11-02,AM,162139.0,4565.0
2020-11-02,AL,90910.0,2238.0
2020-11-02,AC,30954.0,693.0
2020-11-03,TO,75680.0,1100.0
2020-11-03,SP,1118350.0,39364.0
2020-11-03,SE,84577.0,2223.0
2020-11-03,SC,256829.0,3138.0
2020-11-03,RS,250064.0,5844.0
2020-11-03,RR,56149.0,687.0
2020-11-03,RO,72049.0,1460.0
2020-11-03,RN,81557.0,2583.0
2020-11-03,RJ,313089.0,20651.0
2020-11-03,PR,212988.0,5207.0
2020-11-03,PI,113942.0,2432.0
2020-11-03,PE,163156.0,8643.0
2020-11-03,PB,133379.0,3119.0
2020-11-03,PA,253449.0,6762.0
2020-11-03,MT,143659.0,3819.0
2020-11-03,MS,83022.0,1612.0
2020-11-03,MG,358741.0,8972.0
2020-11-03,MA,186209.0,4081.0
2020-11-03,GO,256800.0,5762.0
2020-11-03,ES,156317.0,3838.0
2020-11-03,DF,214202.0,3707.0
2020-11-03,CE,271464.0,9362.0
2020-11-03,BA,349738.0,7636.0
2020-11-03,AP,52832.0,751.0
2020-11-03,AM,162560.0,4573.0
2020-11-03,AL,91008.0,2242.0
2020-11-03,AC,30962.0,695.0
2020-11-04,TO,75991.0,1105.0
2020-11-04,SP,1123105.0,39549.0
2020-11-04,SE,84709.0,2228.0
2020-11-04,SC,259621.0,3163.0
2020-11-04,RS,253272.0,5903.0
2020-11-04,RR,56312.0,688.0
2020-11-04,RO,72295.0,1464.0
2020-11-04,RN,81876.0,2588.0
2020-11-04,RJ,313089.0,20759.0
2020-11-04,PR,214014.0,5218.0
2020-11-04,PI,114530.0,2441.0
2020-11-04,PE,163642.0,8667.0
2020-11-04,PB,133958.0,3130.0
2020-11-04,PA,254384.0,6767.0
2020-11-04,MT,144258.0,3828.0
2020-11-04,MS,83439.0,1622.0
2020-11-04,MG,359925.0,8991.0
2020-11-04,MA,186572.0,4091.0
2020-11-04,GO,258241.0,5797.0
2020-11-04,ES,157425.0,3847.0
2020-11-04,DF,214655.0,3719.0
2020-11-04,CE,272301.0,9370.0
2020-11-04,BA,350496.0,7657.0
2020-11-04,AP,52832.0,751.0
2020-11-04,AM,163399.0,4588.0
2020-11-04,AL,91134.0,2246.0
2020-11-04,AC,31218.0,696.0
2020-11-05,TO,76175.0,1108.0
2020-11-05,SP,1125742.0,39717.0
2020-11-05,SE,84810.0,2231.0
2020-11-05,SC,261601.0,3173.0
2020-11-05,RS,254828.0,5954.0
2020-11-05,RR,56811.0,690.0
2020-11-05,RO,72630.0,1470.0
2020-11-05,RN,82079.0,2594.0
2020-11-05,RJ,313843.0,20849.0
2020-11-05,PR,214918.0,5242.0
2020-11-05,PI,115026.0,2450.0
2020-11-05,PE,164222.0,8687.0
2020-11-05,PB,134297.0,3138.0
2020-11-05,PA,255369.0,6773.0
2020-11-05,MT,144900.0,3841.0
2020-11-05,MS,83616.0,1629.0
2020-11-05,MG,362125.0,9049.0
2020-11-05,MA,186904.0,4101.0
2020-11-05,GO,259383.0,5851.0
2020-11-05,ES,158461.0,3859.0
2020-11-05,DF,214955.0,3728.0
2020-11-05,CE,272949.0,9386.0
2020-11-05,BA,353814.0,7677.0
2020-11-05,AP,52832.0,751.0
2020-11-05,AM,164070.0,4607.0
2020-11-05,AL,91262.0,2250.0
2020-11-05,AC,31248.0,697.0
2020-11-06,TO,76590.0,1109.0
2020-11-06,SP,1125742.0,39717.0
2020-11-06,SE,85053.0,2235.0
2020-11-06,SC,263733.0,3195.0
2020-11-06,RS,257785.0,5973.0
2020-11-06,RR,57172.0,690.0
2020-11-06,RO,72827.0,1473.0
2020-11-06,RN,82208.0,2598.0
2020-11-06,RJ,314809.0,20849.0
2020-11-06,PR,216554.0,5279.0
2020-11-06,PI,115825.0,2459.0
2020-11-06,PE,165273.0,8711.0
2020-11-06,PB,134837.0,3146.0
2020-11-06,PA,256139.0,6779.0
2020-11-06,MT,145568.0,3848.0
2020-11-06,MS,84159.0,1634.0
2020-11-06,MG,363887.0,9120.0
2020-11-06,MA,187294.0,4112.0
2020-11-06,GO,260507.0,5869.0
2020-11-06,ES,159534.0,3873.0
2020-11-06,DF,215426.0,3733.0
2020-11-06,CE,273815.0,9393.0
2020-11-06,BA,355800.0,7700.0
2020-11-06,AP,52832.0,751.0
2020-11-06,AM,164070.0,4607.0
2020-11-06,AL,91399.0,2254.0
2020-11-06,AC,31326.0,697.0
2020-11-07,TO,76739.0,1112.0
2020-11-07,SP,1125742.0,39717.0
2020-11-07,SE,85226.0,2239.0
2020-11-07,SC,266556.0,3202.0
2020-11-07,RS,260188.0,5990.0
2020-11-07,RR,57540.0,690.0
2020-11-07,RO,73040.0,1474.0
2020-11-07,RN,82362.0,2598.0
2020-11-07,RJ,315348.0,20905.0
2020-11-07,PR,218135.0,5311.0
2020-11-07,PI,116526.0,2464.0
2020-11-07,PE,165922.0,8724.0
2020-11-07,PB,135325.0,3150.0
2020-11-07,PA,256898.0,6784.0
2020-11-07,MT,145953.0,3858.0
2020-11-07,MS,84720.0,1634.0
2020-11-07,MG,366193.0,9124.0
2020-11-07,MA,187555.0,4119.0
2020-11-07,GO,261114.0,5874.0
2020-11-07,ES,159848.0,3882.0
2020-11-07,DF,215850.0,3740.0
2020-11-07,CE,274508.0,9391.0
2020-11-07,BA,357209.0,7722.0
2020-11-07,AP,52832.0,751.0
2020-11-07,AM,165394.0,4622.0
2020-11-07,AL,91595.0,2258.0
2020-11-07,AC,31575.0,699.0
